2	0.977
3	0.977
4	0.975
5	0.977
6	0.976
7	0.976
8	0.974
9	0.976
10	0.975
11	0.975
12	0.974
13	0.974
14	0.973
15	0.974
16	0.972
17	0.972
18	0.973
19	0.972
20	0.972
21	0.973
22	0.971
23	0.971
24	0.971
25	0.970
26	0.970
27	0.970
28	0.970
29	0.969
30	0.971
31	0.969
32	0.969
33	0.969
34	0.968
35	0.968
36	0.969
37	0.968
38	0.968
39	0.968
40	0.967
41	0.967
42	0.967
43	0.967
44	0.967
45	0.966
46	0.966
47	0.966
48	0.966
49	0.965
50	0.965
51	0.966
52	0.965
53	0.965
54	0.964
55	0.964
56	0.964
57	0.963
58	0.963
59	0.963
60	0.964
61	0.963
62	0.962
63	0.963
64	0.962
65	0.962
66	0.962
67	0.961
68	0.961
69	0.962
70	0.962
71	0.961
72	0.961
73	0.960
74	0.961
75	0.961
76	0.959
77	0.959
78	0.960
79	0.960
80	0.960
81	0.959
82	0.959
83	0.958
84	0.960
85	0.957
86	0.957
87	0.958
88	0.957
89	0.958
90	0.958
91	0.957
92	0.958
93	0.959
94	0.957
95	0.957
96	0.958
97	0.956
98	0.956
99	0.956
100	0.955
101	0.957
102	0.956
103	0.955
104	0.956
105	0.955
106	0.954
107	0.954
108	0.955
109	0.955
110	0.954
111	0.955
112	0.954
113	0.954
114	0.955
115	0.954
116	0.953
117	0.953
118	0.951
119	0.952
120	0.953
121	0.953
122	0.952
123	0.952
124	0.952
125	0.951
126	0.951
127	0.950
128	0.950
129	0.950
130	0.951
131	0.950
132	0.950
133	0.950
134	0.948
135	0.950
136	0.950
137	0.949
138	0.948
139	0.948
140	0.947
141	0.948
142	0.948
143	0.946
144	0.948
145	0.946
146	0.946
147	0.947
148	0.945
149	0.945
150	0.946
151	0.944
152	0.944
153	0.944
154	0.944
155	0.943
156	0.943
157	0.943
158	0.942
159	0.943
160	0.942
161	0.941
162	0.942
163	0.941
164	0.941
165	0.941
166	0.940
167	0.940
168	0.940
169	0.939
170	0.938
171	0.938
172	0.938
173	0.937
174	0.938
175	0.936
176	0.935
177	0.937
178	0.935
179	0.937
180	0.936
181	0.934
182	0.934
183	0.935
184	0.934
185	0.932
186	0.934
187	0.932
188	0.932
189	0.930
190	0.931
191	0.931
192	0.930
193	0.931
194	0.929
195	0.930
196	0.928
197	0.926
198	0.928
199	0.927
200	0.926
201	0.926
202	0.926
203	0.925
204	0.925
205	0.924
206	0.923
207	0.923
208	0.923
209	0.923
210	0.921
211	0.920
212	0.921
213	0.922
214	0.920
215	0.919
216	0.921
217	0.918
218	0.919
219	0.919
220	0.916
221	0.918
222	0.918
223	0.917
224	0.916
225	0.916
226	0.914
227	0.913
228	0.915
229	0.914
230	0.914
231	0.914
232	0.912
233	0.914
234	0.911
235	0.912
236	0.912
237	0.911
238	0.910
239	0.909
240	0.910
241	0.907
242	0.908
243	0.907
244	0.908
245	0.908
246	0.909
247	0.909
248	0.906
249	0.906
250	0.906
251	0.905
252	0.908
253	0.903
254	0.905
255	0.904
256	0.906
257	0.902
258	0.903
259	0.902
260	0.903
261	0.903
262	0.902
263	0.901
264	0.903
265	0.901
266	0.901
267	0.900
268	0.901
269	0.899
270	0.900
271	0.899
272	0.900
273	0.898
274	0.898
275	0.898
276	0.899
277	0.896
278	0.897
279	0.898
280	0.897
281	0.898
282	0.895
283	0.897
284	0.895
285	0.893
286	0.894
287	0.895
288	0.897
289	0.893
290	0.894
291	0.892
292	0.894
293	0.893
294	0.893
295	0.891
296	0.892
297	0.892
298	0.891
299	0.893
300	0.891
301	0.891
302	0.892
303	0.891
304	0.890
305	0.890
306	0.890
307	0.888
308	0.889
309	0.889
310	0.888
311	0.886
312	0.892
313	0.887
314	0.885
315	0.887
316	0.888
317	0.886
318	0.888
319	0.886
320	0.885
321	0.887
322	0.886
323	0.885
324	0.887
325	0.882
326	0.885
327	0.883
328	0.885
329	0.885
330	0.882
331	0.882
332	0.880
333	0.882
334	0.882
335	0.881
336	0.883
337	0.880
338	0.881
339	0.882
340	0.879
341	0.879
342	0.880
343	0.880
344	0.877
345	0.878
346	0.879
347	0.874
348	0.878
349	0.877
350	0.877
351	0.877
352	0.875
353	0.875
354	0.875
355	0.875
356	0.875
357	0.874
358	0.875
359	0.874
360	0.872
361	0.873
362	0.873
363	0.873
364	0.873
365	0.873
366	0.872
367	0.871
368	0.871
369	0.869
370	0.869
371	0.869
372	0.869
373	0.868
374	0.866
375	0.868
376	0.868
377	0.865
378	0.866
379	0.866
380	0.863
381	0.864
382	0.866
383	0.862
384	0.864
385	0.861
386	0.864
387	0.860
388	0.863
389	0.861
390	0.860
391	0.861
392	0.861
393	0.860
394	0.860
395	0.857
396	0.860
397	0.858
398	0.858
399	0.856
400	0.860
401	0.854
402	0.854
403	0.855
404	0.854
405	0.854
406	0.855
407	0.849
408	0.852
409	0.853
410	0.851
411	0.851
412	0.855
413	0.851
414	0.853
415	0.850
416	0.849
417	0.850
418	0.849
419	0.848
420	0.850
421	0.850
422	0.848
423	0.846
424	0.846
425	0.847
426	0.846
427	0.844
428	0.843
429	0.846
430	0.844
431	0.845
432	0.844
433	0.842
434	0.844
435	0.843
436	0.843
437	0.841
438	0.841
439	0.842
440	0.841
441	0.841
442	0.839
443	0.839
444	0.840
445	0.839
446	0.835
447	0.838
448	0.840
449	0.838
450	0.839
451	0.832
452	0.838
453	0.834
454	0.835
455	0.835
456	0.833
457	0.832
458	0.835
459	0.833
460	0.835
461	0.836
462	0.832
463	0.832
464	0.832
465	0.831
466	0.829
467	0.833
468	0.829
469	0.832
470	0.832
471	0.831
472	0.826
473	0.828
474	0.832
475	0.827
476	0.830
477	0.830
478	0.826
479	0.826
480	0.827
481	0.826
482	0.829
483	0.825
484	0.826
485	0.828
486	0.824
487	0.823
488	0.824
489	0.827
490	0.822
491	0.821
492	0.822
493	0.822
494	0.823
495	0.823
496	0.824
497	0.819
498	0.824
499	0.821
500	0.819
501	0.819
502	0.817
503	0.820
504	0.818
505	0.813
506	0.820
507	0.817
508	0.816
509	0.815
510	0.816
511	0.818
512	0.817
513	0.816
514	0.815
515	0.814
516	0.814
517	0.815
518	0.813
519	0.814
520	0.812
521	0.815
522	0.809
523	0.811
524	0.810
525	0.810
526	0.811
527	0.807
528	0.808
529	0.807
530	0.806
531	0.812
532	0.807
533	0.806
534	0.804
535	0.805
536	0.804
537	0.806
538	0.804
539	0.804
540	0.807
541	0.802
542	0.803
543	0.802
544	0.801
545	0.806
546	0.803
547	0.801
548	0.801
549	0.801
550	0.800
551	0.799
552	0.799
553	0.799
554	0.801
555	0.800
556	0.798
557	0.800
558	0.801
559	0.799
560	0.796
561	0.797
562	0.792
563	0.796
564	0.794
565	0.791
566	0.791
567	0.793
568	0.794
569	0.789
570	0.797
571	0.788
572	0.793
573	0.791
574	0.789
575	0.788
576	0.789
577	0.789
578	0.789
579	0.790
580	0.786
581	0.789
582	0.787
583	0.789
584	0.789
585	0.786
586	0.787
587	0.786
588	0.785
589	0.786
590	0.785
591	0.787
592	0.788
593	0.783
594	0.783
595	0.785
596	0.778
597	0.781
598	0.782
599	0.783
600	0.780
601	0.783
602	0.784
603	0.776
604	0.776
605	0.779
606	0.780
607	0.776
608	0.775
609	0.779
610	0.774
611	0.776
612	0.778
613	0.772
614	0.776
615	0.774
616	0.775
617	0.773
618	0.776
619	0.772
620	0.775
621	0.773
622	0.772
623	0.772
624	0.771
625	0.771
626	0.771
627	0.769
628	0.772
629	0.773
630	0.768
631	0.768
632	0.772
633	0.769
634	0.767
635	0.767
636	0.770
637	0.768
638	0.764
639	0.765
640	0.762
641	0.766
642	0.764
643	0.765
644	0.762
