2	0.592
3	0.534
4	0.526
5	0.533
6	0.512
7	0.513
8	0.497
9	0.492
10	0.479
11	0.471
12	0.454
13	0.444
14	0.435
15	0.422
16	0.407
17	0.408
18	0.395
19	0.390
20	0.379
21	0.365
22	0.365
23	0.357
24	0.343
25	0.338
26	0.334
27	0.329
28	0.312
29	0.303
30	0.313
31	0.302
32	0.291
33	0.281
34	0.272
35	0.272
36	0.274
37	0.258
38	0.258
39	0.255
40	0.250
41	0.247
42	0.235
43	0.230
44	0.220
45	0.226
46	0.215
47	0.217
48	0.209
49	0.207
50	0.199
51	0.198
52	0.193
53	0.182
54	0.193
55	0.196
56	0.185
57	0.180
58	0.179
59	0.164
60	0.168
61	0.157
62	0.161
63	0.158
64	0.162
65	0.158
66	0.152
67	0.148
68	0.156
69	0.154
70	0.152
71	0.143
72	0.144
73	0.144
74	0.139
75	0.140
76	0.141
77	0.125
78	0.128
79	0.133
80	0.122
81	0.142
82	0.135
83	0.122
84	0.128
85	0.113
86	0.130
87	0.137
88	0.114
89	0.120
90	0.125
91	0.115
92	0.133
93	0.116
94	0.131
95	0.125
96	0.108
97	0.120
98	0.119
99	0.120
100	0.123
101	0.109
102	0.109
103	0.116
104	0.118
105	0.115
106	0.129
107	0.128
108	0.121
109	0.119
110	0.114
111	0.121
112	0.118
113	0.113
114	0.105
115	0.116
116	0.111
117	0.120
118	0.123
119	0.116
120	0.105
121	0.099
122	0.125
123	0.109
124	0.118
125	0.101
126	0.119
127	0.119
128	0.114
129	0.107
130	0.126
131	0.108
132	0.115
133	0.109
134	0.110
135	0.129
136	0.102
137	0.120
138	0.114
139	0.106
140	0.133
141	0.107
142	0.108
143	0.125
144	0.119
145	0.118
146	0.108
147	0.102
148	0.106
149	0.106
150	0.109
151	0.118
152	0.114
153	0.117
154	0.117
155	0.108
156	0.111
157	0.120
158	0.107
159	0.122
160	0.127
161	0.104
162	0.115
163	0.117
164	0.109
165	0.124
166	0.117
167	0.100
168	0.125
169	0.114
170	0.111
171	0.101
172	0.116
173	0.109
174	0.108
175	0.104
176	0.101
177	0.098
178	0.101
179	0.111
180	0.097
181	0.107
182	0.101
183	0.115
184	0.115
185	0.110
186	0.114
187	0.110
188	0.107
189	0.112
190	0.093
191	0.104
192	0.108
193	0.107
194	0.095
195	0.087
196	0.100
197	0.101
198	0.089
199	0.113
200	0.097
201	0.105
202	0.100
203	0.105
204	0.105
205	0.093
206	0.095
207	0.089
208	0.097
209	0.101
210	0.093
211	0.098
212	0.099
213	0.108
214	0.104
215	0.098
216	0.099
217	0.088
218	0.108
219	0.075
220	0.093
221	0.087
222	0.102
223	0.095
224	0.096
225	0.088
226	0.090
227	0.076
228	0.097
229	0.092
230	0.102
231	0.084
232	0.079
233	0.106
234	0.096
235	0.078
236	0.090
237	0.088
238	0.093
239	0.088
240	0.084
241	0.092
242	0.089
243	0.094
244	0.097
245	0.073
246	0.081
247	0.089
248	0.084
249	0.088
250	0.068
251	0.079
252	0.079
253	0.079
254	0.076
255	0.087
256	0.086
257	0.080
258	0.093
259	0.086
260	0.088
261	0.079
262	0.091
263	0.081
264	0.078
265	0.082
266	0.094
267	0.063
268	0.086
269	0.089
270	0.080
271	0.073
272	0.082
273	0.081
274	0.093
275	0.072
276	0.100
277	0.090
278	0.095
279	0.068
280	0.089
281	0.073
282	0.076
283	0.087
284	0.076
285	0.086
286	0.074
287	0.086
288	0.069
289	0.094
290	0.075
291	0.068
292	0.071
293	0.069
294	0.091
295	0.070
296	0.077
297	0.074
298	0.070
299	0.078
300	0.056
301	0.068
302	0.077
303	0.064
304	0.081
305	0.084
306	0.078
307	0.061
308	0.077
309	0.072
310	0.060
311	0.072
312	0.080
313	0.053
314	0.079
315	0.059
316	0.071
317	0.066
318	0.075
319	0.083
320	0.087
321	0.060
322	0.076
323	0.059
324	0.077
325	0.053
326	0.065
327	0.072
328	0.062
329	0.061
330	0.071
331	0.045
332	0.060
333	0.071
334	0.071
335	0.067
336	0.068
337	0.082
338	0.068
339	0.058
340	0.063
341	0.061
342	0.068
343	0.055
344	0.077
345	0.072
346	0.058
347	0.071
348	0.070
349	0.072
350	0.065
351	0.065
352	0.082
353	0.082
354	0.076
355	0.061
356	0.068
357	0.075
358	0.068
359	0.057
360	0.074
361	0.072
362	0.065
363	0.072
364	0.068
365	0.089
366	0.063
367	0.080
368	0.069
369	0.066
370	0.065
371	0.063
372	0.061
373	0.068
374	0.076
375	0.069
376	0.059
377	0.060
378	0.054
379	0.062
380	0.073
381	0.071
382	0.066
383	0.080
384	0.059
385	0.050
386	0.071
387	0.059
388	0.055
389	0.083
390	0.063
391	0.076
392	0.081
393	0.056
394	0.056
395	0.052
396	0.071
397	0.070
398	0.064
399	0.083
400	0.062
401	0.065
402	0.074
403	0.067
404	0.067
405	0.080
406	0.060
407	0.061
408	0.064
409	0.071
410	0.069
411	0.057
412	0.065
413	0.054
414	0.064
415	0.060
416	0.081
417	0.053
418	0.059
419	0.066
420	0.055
421	0.068
422	0.068
423	0.071
424	0.051
425	0.067
426	0.055
427	0.063
428	0.062
429	0.061
430	0.081
431	0.072
432	0.062
433	0.063
434	0.060
435	0.046
436	0.056
437	0.066
438	0.059
439	0.072
440	0.063
441	0.067
442	0.066
443	0.079
444	0.044
445	0.055
446	0.060
447	0.072
448	0.056
449	0.065
450	0.063
451	0.060
452	0.059
453	0.067
454	0.051
455	0.074
456	0.056
457	0.071
458	0.059
459	0.072
460	0.061
