2	0.597
3	0.526
4	0.518
5	0.526
6	0.502
7	0.505
8	0.483
9	0.471
10	0.467
11	0.458
12	0.435
13	0.436
14	0.432
15	0.407
16	0.395
17	0.394
18	0.379
19	0.390
20	0.365
21	0.356
22	0.352
23	0.351
24	0.322
25	0.323
26	0.330
27	0.314
28	0.306
29	0.294
30	0.304
31	0.289
32	0.280
33	0.270
34	0.268
35	0.271
36	0.251
37	0.260
38	0.246
39	0.262
40	0.243
41	0.250
42	0.226
43	0.233
44	0.226
45	0.214
46	0.208
47	0.209
48	0.200
49	0.208
50	0.199
51	0.183
52	0.189
53	0.179
54	0.177
55	0.176
56	0.178
57	0.172
58	0.177
59	0.155
60	0.162
61	0.154
62	0.158
63	0.164
64	0.150
65	0.149
66	0.147
67	0.153
68	0.147
69	0.150
70	0.135
71	0.149
72	0.130
73	0.135
74	0.131
75	0.124
76	0.132
77	0.130
78	0.118
79	0.139
80	0.114
81	0.127
82	0.131
83	0.125
84	0.115
85	0.114
86	0.104
87	0.125
88	0.136
89	0.124
90	0.119
91	0.124
92	0.121
93	0.123
94	0.119
95	0.111
96	0.120
97	0.129
98	0.131
99	0.105
100	0.119
101	0.093
102	0.103
103	0.129
104	0.122
105	0.113
106	0.119
107	0.108
108	0.109
109	0.109
110	0.134
111	0.120
112	0.119
113	0.110
114	0.121
115	0.127
116	0.102
117	0.130
118	0.117
119	0.108
120	0.116
121	0.111
122	0.102
123	0.130
124	0.114
125	0.103
126	0.115
127	0.100
128	0.106
129	0.104
130	0.113
131	0.101
132	0.115
133	0.113
134	0.101
135	0.117
136	0.119
137	0.130
138	0.112
139	0.126
140	0.097
141	0.110
142	0.114
143	0.139
144	0.098
145	0.113
146	0.106
147	0.110
148	0.119
149	0.093
150	0.103
151	0.117
152	0.111
153	0.114
154	0.126
155	0.097
156	0.120
157	0.109
158	0.106
159	0.113
160	0.112
161	0.119
162	0.115
163	0.117
164	0.106
165	0.110
166	0.107
167	0.113
168	0.118
169	0.123
170	0.114
171	0.113
172	0.118
173	0.110
174	0.121
175	0.112
176	0.108
177	0.113
178	0.091
179	0.101
180	0.112
181	0.092
182	0.106
183	0.097
184	0.121
185	0.113
186	0.112
187	0.087
188	0.111
189	0.094
190	0.099
191	0.100
192	0.112
193	0.110
194	0.106
195	0.090
196	0.099
197	0.126
198	0.094
199	0.117
200	0.110
201	0.110
202	0.115
203	0.097
204	0.092
205	0.093
206	0.104
207	0.096
208	0.092
209	0.103
210	0.099
211	0.113
212	0.111
213	0.113
214	0.101
215	0.089
216	0.106
217	0.098
218	0.100
219	0.097
220	0.097
221	0.082
222	0.098
223	0.125
224	0.111
225	0.102
226	0.102
