2	0.662
3	0.593
4	0.592
5	0.606
6	0.571
7	0.580
8	0.553
9	0.541
10	0.552
11	0.536
12	0.505
13	0.526
14	0.515
15	0.481
16	0.481
17	0.485
18	0.453
19	0.471
20	0.465
21	0.440
22	0.437
23	0.444
24	0.398
25	0.414
26	0.417
27	0.391
28	0.386
29	0.388
30	0.388
31	0.372
32	0.370
33	0.350
34	0.344
35	0.353
36	0.338
37	0.358
38	0.334
39	0.341
40	0.316
41	0.324
42	0.296
43	0.296
44	0.318
45	0.267
46	0.310
47	0.301
48	0.280
49	0.260
50	0.274
51	0.244
52	0.252
53	0.256
54	0.245
55	0.255
56	0.258
57	0.230
58	0.244
59	0.225
60	0.229
61	0.227
62	0.232
63	0.217
64	0.216
65	0.232
66	0.198
67	0.212
68	0.209
69	0.188
70	0.177
71	0.204
72	0.177
73	0.186
74	0.186
75	0.179
76	0.175
77	0.170
78	0.156
79	0.175
80	0.159
81	0.149
82	0.185
83	0.158
84	0.144
85	0.151
86	0.151
87	0.150
88	0.153
89	0.132
90	0.158
91	0.142
92	0.169
93	0.166
94	0.155
95	0.154
96	0.150
97	0.144
98	0.172
99	0.151
100	0.149
101	0.144
102	0.131
103	0.158
104	0.163
105	0.137
106	0.163
107	0.167
108	0.136
109	0.153
110	0.154
111	0.159
112	0.152
113	0.142
114	0.126
115	0.152
116	0.139
117	0.151
118	0.158
119	0.123
120	0.131
121	0.134
122	0.141
123	0.142
124	0.145
125	0.130
126	0.150
127	0.135
128	0.166
129	0.122
130	0.172
131	0.127
132	0.145
133	0.146
134	0.143
135	0.151
136	0.126
137	0.147
138	0.131
139	0.152
140	0.137
141	0.142
142	0.149
143	0.153
144	0.151
145	0.138
146	0.137
147	0.142
148	0.134
149	0.132
150	0.133
151	0.152
152	0.154
153	0.134
154	0.148
155	0.144
156	0.107
157	0.154
158	0.145
159	0.129
160	0.136
161	0.131
162	0.125
163	0.139
164	0.115
165	0.143
166	0.116
167	0.141
168	0.142
169	0.139
170	0.159
171	0.130
172	0.133
173	0.128
174	0.145
175	0.116
176	0.122
177	0.133
178	0.107
179	0.143
180	0.135
181	0.131
182	0.119
183	0.119
184	0.138
185	0.148
186	0.123
187	0.106
188	0.146
189	0.112
190	0.133
191	0.134
192	0.140
193	0.130
194	0.127
195	0.108
196	0.135
197	0.145
198	0.107
199	0.137
200	0.108
201	0.116
202	0.121
203	0.119
204	0.110
205	0.112
206	0.133
207	0.093
208	0.102
209	0.134
210	0.107
211	0.107
212	0.131
213	0.121
214	0.135
215	0.131
216	0.111
217	0.095
218	0.124
219	0.096
220	0.124
221	0.086
222	0.125
223	0.137
224	0.106
225	0.087
226	0.119
227	0.120
228	0.074
229	0.112
230	0.127
231	0.129
232	0.096
233	0.115
234	0.104
235	0.104
236	0.102
237	0.116
238	0.099
239	0.102
240	0.108
241	0.094
242	0.122
243	0.096
244	0.088
245	0.104
246	0.111
247	0.091
248	0.108
249	0.141
250	0.101
251	0.090
252	0.120
253	0.115
254	0.118
255	0.105
256	0.120
