2	0.577
3	0.532
4	0.511
5	0.530
6	0.476
7	0.467
8	0.465
9	0.487
10	0.434
11	0.447
12	0.435
13	0.426
14	0.423
15	0.402
16	0.373
17	0.374
18	0.374
19	0.373
20	0.358
21	0.358
22	0.366
23	0.339
24	0.328
25	0.322
26	0.321
27	0.315
28	0.287
29	0.303
30	0.279
31	0.280
32	0.260
33	0.257
34	0.260
35	0.262
36	0.258
37	0.229
38	0.225
39	0.243
40	0.214
41	0.222
42	0.210
43	0.210
44	0.209
45	0.204
46	0.203
47	0.199
48	0.183
49	0.201
50	0.168
51	0.185
52	0.148
53	0.171
54	0.158
55	0.171
56	0.140
57	0.147
58	0.145
59	0.155
60	0.129
61	0.163
62	0.126
63	0.130
64	0.120
65	0.152
66	0.133
67	0.135
68	0.104
69	0.118
70	0.126
71	0.108
72	0.117
73	0.097
74	0.116
75	0.118
76	0.113
77	0.094
78	0.103
79	0.127
80	0.105
81	0.096
82	0.119
83	0.114
84	0.100
85	0.085
86	0.085
87	0.083
88	0.101
89	0.084
90	0.093
91	0.092
92	0.094
93	0.078
94	0.083
95	0.093
96	0.091
97	0.103
98	0.100
99	0.078
100	0.088
101	0.070
102	0.086
103	0.074
104	0.097
105	0.104
106	0.090
107	0.083
108	0.110
109	0.092
110	0.097
111	0.113
112	0.097
113	0.088
114	0.114
115	0.085
116	0.076
117	0.073
118	0.108
119	0.083
120	0.086
121	0.106
122	0.096
123	0.100
124	0.072
125	0.076
126	0.076
127	0.073
128	0.089
129	0.084
130	0.085
131	0.085
132	0.084
133	0.078
134	0.095
135	0.101
136	0.076
137	0.113
138	0.074
139	0.114
140	0.099
141	0.074
142	0.086
143	0.083
144	0.085
145	0.099
146	0.075
147	0.079
148	0.104
149	0.103
150	0.063
151	0.090
152	0.095
153	0.071
154	0.087
155	0.060
156	0.090
157	0.067
158	0.066
159	0.098
160	0.106
161	0.069
162	0.090
163	0.067
164	0.079
165	0.092
166	0.075
167	0.092
168	0.071
169	0.097
170	0.085
171	0.079
172	0.106
173	0.068
174	0.077
175	0.073
176	0.070
177	0.073
178	0.077
179	0.092
180	0.059
181	0.053
182	0.081
183	0.084
184	0.070
185	0.063
186	0.073
187	0.077
188	0.079
189	0.087
190	0.095
191	0.093
192	0.069
193	0.072
194	0.080
195	0.077
196	0.068
197	0.071
198	0.075
199	0.098
200	0.088
201	0.079
202	0.080
203	0.067
204	0.103
205	0.050
206	0.080
207	0.078
208	0.056
209	0.073
210	0.075
211	0.079
212	0.074
213	0.073
214	0.061
215	0.063
216	0.063
217	0.054
218	0.069
219	0.067
220	0.061
221	0.071
222	0.076
223	0.076
224	0.075
225	0.065
226	0.058
227	0.068
228	0.057
229	0.076
230	0.055
231	0.078
232	0.075
233	0.078
234	0.082
235	0.061
236	0.071
237	0.061
238	0.058
239	0.055
240	0.066
241	0.066
242	0.059
243	0.092
244	0.075
245	0.082
246	0.065
247	0.056
248	0.075
249	0.086
250	0.063
251	0.063
252	0.045
253	0.044
254	0.064
255	0.059
256	0.077
257	0.053
258	0.050
259	0.081
260	0.065
261	0.064
262	0.055
263	0.068
264	0.070
265	0.062
266	0.052
267	0.082
268	0.047
269	0.061
270	0.047
