2	0.600
3	0.545
4	0.526
5	0.538
6	0.513
7	0.515
8	0.488
9	0.501
10	0.461
11	0.469
12	0.441
13	0.459
14	0.439
15	0.433
16	0.403
17	0.399
18	0.404
19	0.401
20	0.380
21	0.380
22	0.362
23	0.371
24	0.348
25	0.342
26	0.346
27	0.329
28	0.311
29	0.309
30	0.307
31	0.289
32	0.279
33	0.270
34	0.282
35	0.281
36	0.268
37	0.256
38	0.243
39	0.250
40	0.235
41	0.239
42	0.230
43	0.240
44	0.216
45	0.215
46	0.213
47	0.213
48	0.203
49	0.204
50	0.201
51	0.204
52	0.179
53	0.185
54	0.182
55	0.180
56	0.175
57	0.172
58	0.162
59	0.162
60	0.161
61	0.158
62	0.155
63	0.151
64	0.137
65	0.152
66	0.160
67	0.151
68	0.142
69	0.148
70	0.133
71	0.127
72	0.131
73	0.133
74	0.136
75	0.134
76	0.114
77	0.127
78	0.128
79	0.136
80	0.106
81	0.114
82	0.131
83	0.113
84	0.117
85	0.103
86	0.101
87	0.111
88	0.097
89	0.104
90	0.108
91	0.133
92	0.106
93	0.102
94	0.109
95	0.093
96	0.110
97	0.100
98	0.114
99	0.104
100	0.093
101	0.072
102	0.094
103	0.095
104	0.095
105	0.105
106	0.099
107	0.104
108	0.104
109	0.104
110	0.091
111	0.101
112	0.098
113	0.099
114	0.097
115	0.104
116	0.104
117	0.109
118	0.086
119	0.091
120	0.088
121	0.089
122	0.087
123	0.102
124	0.090
125	0.085
126	0.093
127	0.081
128	0.082
129	0.088
130	0.094
131	0.091
132	0.090
133	0.084
134	0.088
135	0.099
136	0.096
137	0.093
138	0.090
139	0.091
140	0.091
141	0.092
142	0.093
143	0.102
144	0.094
145	0.096
146	0.078
147	0.087
148	0.092
149	0.078
150	0.078
151	0.087
152	0.084
153	0.088
154	0.094
155	0.089
156	0.099
157	0.077
158	0.086
159	0.076
160	0.086
161	0.074
162	0.103
163	0.087
164	0.087
165	0.081
166	0.077
167	0.087
168	0.089
169	0.091
170	0.076
171	0.093
172	0.087
173	0.072
174	0.094
175	0.074
176	0.078
177	0.085
178	0.068
179	0.088
180	0.081
181	0.082
182	0.080
183	0.092
184	0.088
185	0.082
186	0.064
187	0.079
188	0.086
189	0.074
190	0.065
191	0.077
192	0.087
193	0.078
194	0.074
195	0.067
196	0.081
197	0.078
198	0.074
199	0.088
200	0.068
201	0.073
202	0.072
203	0.070
204	0.085
205	0.075
206	0.071
207	0.066
208	0.075
209	0.073
210	0.068
211	0.072
212	0.080
213	0.083
214	0.073
215	0.071
